topo_id,state,county,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
2020,AK,Anchorage,302505.9285714286,305707.14285714284,297307.14285714284,307660.14285714284,312685.71428571426,307607.0714285714,302385.71428571426,302501.5,297985.71428571426,296367.28571428574,293507.14285714284,292021.4285714286,289030.0714285714,291921.4285714286,293485.71428571426,298192.85714285716,306821.4285714286,303692.85714285716,300757.14285714284,302707.14285714284,302978.5714285714,301107.14285714284,295385.71428571426,295357.14285714284,290950.0,289685.71428571426,293121.4285714286,304028.5714285714,301887.5,300585.71428571426,297503.5714285714,298850.0,296828.5714285714,290719.28571428574,288766.78571428574,297435.64285714284,300914.28571428574,307342.85714285716,307050.0,310116.85714285716,317971.4285714286,309878.5714285714,310842.85714285716,310728.5714285714,320121.4285714286,322214.28571428574,319049.85714285716,323257.14285714284,325571.4285714286,328030.71428571426,338657.14285714284,334955.0,338268.75,335681.25,332233.3333333333,329655.55555555556,320922.22222222225,314644.44444444444,311952.77777777775,318750.0,317648.8888888889,322805.55555555556,327103.22222222225,337033.3333333333,336744.44444444444,320487.5,324345.0,326383.75,320158.63636363635,313666.8181818182,318118.1818181818,316770.8333333333,312483.3333333333,317024.9583333333,315587.5,318266.6666666667,317254.1666666667,317341.6666666667,309662.5,310358.3333333333,312266.6666666667,311554.1666666667,312316.6666666667,310366.6666666667,306795.8333333333,307362.5,307341.6666666667,309877.0833333333,313641.6666666667,309300.0,310704.1666666667,311687.5,312050.0,311641.6666666667,311389.5833333333,308372.9166666667,308266.625,313512.5,314004.0833333333,315341.6666666667,316508.3333333333,313862.4583333333,314725.0,315616.6666666667
2090,AK,Fairbanks North Star,234175.0,246075.0,252175.0,250250.0,254500.0,252500.0,250925.0,252450.0,249700.0,251950.0,239900.0,242400.0,251725.0,252500.0,251600.0,247000.0,243300.0,231725.0,239450.0,231975.0,231250.0,229900.0,229900.0,233275.0,232175.0,230200.0,217716.66666666666,215133.33333333334,218283.33333333334,223366.66666666666,220133.33333333334,218400.0,218983.33333333334,223758.33333333334,217116.66666666666,218266.66666666666,219275.0,216600.0,223133.33333333334,225900.0,228783.33333333334,224466.66666666666,221300.0,217500.0,205916.66666666666,211316.66666666666,203183.33333333334,201483.33333333334,195950.0,200550.0,202533.33333333334,217483.33333333334,217083.33333333334,215316.66666666666,213233.33333333334,213216.66666666666,209300.0,198950.0,183266.66666666666,186550.0,192783.33333333334,203266.66666666666,209150.0,212266.66666666666,209126.66666666666,211300.0,210446.66666666666,203616.66666666666,206283.33333333334,201933.33333333334,197391.66666666666,198283.33333333334,197216.66666666666,199866.66666666666,213600.0,221575.0,225300.0,224175.0,224800.0,230587.5,229350.0,222712.5,224087.5,213816.5,217962.5,213837.5,214300.0,221187.5,220875.0,211512.5,211212.5,211473.75,215937.5,204725.0,187712.5,196247.75,199862.5,206534.625,216687.5,236150.0,227287.5,230375.0,236725.0,233862.5
2110,AK,Juneau,263500.0,273000.0,272450.0,278750.0,279500.0,279950.0,279900.0,280950.0,283700.0,280950.0,282000.0,279250.0,279250.0,259900.0,273225.0,289000.0,309000.0,299000.0,295000.0,295000.0,292400.0,297250.0,295000.0,295250.0,309000.0,328800.0,328800.0,321350.0,312450.0,319500.0,312000.0,309000.0,299450.0,289900.0,285000.0,284950.0,297950.0,300950.0,319000.0,325000.0,334000.0,346000.0,348000.0,346500.0,333900.0,331450.0,339000.0,335000.0,333900.0,351950.0,337450.0,329450.0,339000.0,329000.0,337400.0,315000.0,330499.5,329499.5,357000.0,332499.5,329000.0,319000.0,300000.0,350000.0,344000.0,350000.0,345900.0,330000.0,349200.0,329900.0,328000.0,330000.0,337450.0,339900.0,335000.0,339000.0,350000.0,342000.0,352000.0,339000.0,330000.0,339450.0,329000.0,322900.0,319250.0,332450.0,339450.0,364900.0,357400.0,369900.0,357000.0,369000.0,369000.0,369500.0,358000.0,349950.0,347000.0,339450.0,357000.0,352500.0,355000.0,350000.0,355000.0,349900.0
2122,AK,Kenai Peninsula,260450.0,260116.66666666666,275316.6666666667,276166.6666666667,267666.6666666667,258650.0,262150.0,255050.0,255466.66666666666,255533.33333333334,247649.66666666666,224375.0,218412.5,223060.875,221625.0,213530.5,220412.5,225662.25,229537.5,229487.25,233362.5,233212.5,228362.5,228225.0,238275.0,228250.0,224312.5,232787.5,235125.0,228737.5,223750.0,219650.0,218087.5,217787.5,219875.0,216412.5,216560.25,216550.0,224125.0,214125.0,218062.5,221612.5,220000.0,222087.5,218675.0,213750.0,212425.0,215487.5,219875.0,226437.5,226625.0,225375.0,221531.25,227825.0,225350.0,221587.5,223375.0,224462.5,225887.5,218975.0,216187.5,219625.0,223500.0,226487.5,226437.5,229300.0,232112.5,233750.0,232374.875,234662.5,231600.0,232537.5,227225.0,224850.0,228200.0,228700.0,228250.0,230000.0,233000.0,228937.5,231550.0,230075.0,236087.5,238475.0,230962.5,228450.0,229987.5,257367.5,263159.8,265780.0,256710.0,259450.0,259530.0,250590.0,242620.0,235800.0,238900.0,233580.0,236680.0,244130.0,248190.0,254190.0,254860.0,254400.0
2130,AK,Ketchikan Gateway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271000.0,319000.0,299000.0,285000.0,285000.0,284000.0,289000.0,283000.0,274500.0,281500.0,279450.0,289900.0,325000.0,309500.0,320000.0
2150,AK,Kodiak Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321000.0,321000.0,320000.0,325000.0,325000.0,325000.0,326000.0,328700.0,328750.0,342450.0,340000.0,335000.0,319000.0,320000.0,315500.0,320000.0,330000.0,326000.0,329500.0,325000.0,325000.0,302500.0,297450.0,270000.0,289250.0,330000.0,339000.0,339000.0,330000.0,335000.0,335000.0,325000.0,339000.0,339000.0,339000.0,332500.0,339000.0,352000.0,352000.0,358750.0,359500.0,359500.0,349000.0,339000.0
2170,AK,Matanuska Susitna,239900.0,236500.0,238000.0,237225.0,238716.66666666666,238600.0,234966.66666666666,235050.0,237433.33333333334,230833.33333333334,232333.33333333334,227000.0,227000.0,230316.66666666666,231283.33333333334,226633.0,232333.33333333334,235450.0,232466.66666666666,229300.0,230000.0,227150.0,224766.66666666666,224000.0,223666.66666666666,223500.0,225709.16666666666,226816.66666666666,230150.0,225883.33333333334,224966.66666666666,226300.0,228166.66666666666,227100.0,222133.33333333334,224466.66666666666,225275.0,227166.66666666666,228650.0,231499.83333333334,235916.66666666666,236833.33333333334,234166.66666666666,233833.33333333334,234550.0,232750.0,232000.0,230000.0,233300.0,235666.66666666666,237966.66666666666,237416.66666666666,238233.33333333334,238966.66666666666,237600.0,234300.0,231316.66666666666,236833.33333333334,226633.33333333334,233133.33333333334,239196.66666666666,246983.33333333334,248333.33333333334,255500.0,251266.66666666666,252399.16666666666,253450.0,254666.66666666666,262900.0,264416.6666666667,266300.0,266200.0,266133.3333333333,267000.0,269150.0,262425.0,261569.5,261916.66666666666,261333.33333333334,261133.33333333334,264666.6666666667,260333.16666666666,261116.66666666666,258600.0,259941.66666666666,259700.0,263833.3333333333,266616.6666666667,271000.0,274400.0,270375.0,269633.3333333333,270174.6666666667,268440.8333333333,266516.6666666667,266300.0,267116.6666666667,272312.0,269814.3333333333,278316.6666666667,279800.0,281977.5,279950.0,276266.6666666667
2220,AK,Sitka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450000.0,439000.0,439000.0,427000.0,399450.0,399450.0,389000.0,349000.0,390000.0,409900.0,398800.0,394500.0,399000.0,390000.0,382000.0,399000.0,420000.0,389450.0,409000.0,395500.0,367500.0,355000.0,389000.0,399000.0,420000.0,441250.0,432000.0,439000.0,425000.0,422500.0,417000.0,422500.0,439000.0,429000.0,419500.0,409000.0,422000.0,422000.0,425000.0,422000.0,422000.0,425000.0,454400.0,449500.0,425000.0,399000.0,429000.0,424950.0,419450.0,424950.0,427000.0,454000.0,439000.0,439000.0,427000.0,425000.0,425000.0,419000.0,425000.0,454000.0,484500.0,454500.0,486750.0,481750.0,442375.0,466750.0,466750.0,437950.0,439000.0,439000.0,427950.0,429000.0,439500.0,440000.0,439750.0
1001,AL,Autauga,179900.0,178900.0,178450.0,176925.0,170500.0,173975.0,167675.0,164387.5,169900.0,167400.0,164925.0,164800.0,163026.25,164700.0,169925.0,166900.0,167400.0,167950.0,173475.0,173725.0,172900.0,175350.0,174900.0,174900.0,167175.0,173950.0,180000.0,186500.0,178175.0,181400.0,179800.0,179700.0,171200.0,172675.0,178475.0,179900.0,180575.0,179900.0,175900.0,178400.0,174000.0,173450.0,173200.0,165700.0,161400.0,164400.0,156925.0,158724.5,159999.5,159450.0,164025.0,169400.0,172450.0,175475.0,170600.0,167450.0,174601.25,168744.0,168641.25,165400.0,169975.0,172450.0,173425.0,182200.0,173200.0,170100.0,166400.0,167575.0,170975.0,165200.0,161762.5,160525.0,164600.0,163700.0,162400.0,177873.5,174425.0,177475.0,177278.5,174950.0,174950.0,172525.0,169037.5,169925.0,179925.0,177167.5,178500.0,179417.0,177450.0,171037.5,173675.0,181450.0,188900.0,184900.0,184581.0,187262.0,189979.0,199253.75,200675.0,198750.0,199400.0,200714.75,197624.75,201924.75
1003,AL,Baldwin,249193.75,250845.8125,246681.25,242050.0,242237.5,237187.5,234956.25,235218.75,231084.375,231575.0,230525.0,227700.0,228143.6875,222287.5,222406.25,222400.0,218136.125,211323.0,214550.0,212705.55555555556,216400.0,218189.44444444444,216294.44444444444,206896.45,208660.9,205961.0,206743.5,207378.0,208419.0,206387.75,206015.0,204708.75,205679.6,206095.0,206984.5,206134.5,205671.9,209465.0,212508.6,216063.85,217457.27272727274,218468.18181818182,225572.36363636365,225428.63636363635,228221.81818181818,228052.54545454544,230673.4090909091,232089.81818181818,229289.36363636365,231345.45454545456,230809.0909090909,232675.0,232538.63636363635,237663.63636363635,236000.31818181818,236679.45454545456,237018.63636363635,233993.4090909091,231856.81818181818,233709.68181818182,236738.0,239069.36363636365,245371.77272727274,245511.36363636365,249577.27272727274,246624.31818181818,249072.77272727274,250334.0909090909,245969.0909090909,245869.36363636365,246916.81818181818,249238.63636363635,251731.81818181818,253904.54545454544,256144.5,257543.4090909091,254294.5909090909,257285.45454545456,264304.54545454547,267352.2727272727,268510.3181818182,265076.8181818182,265293.13636363635,266748.63636363635,264111.8181818182,263758.63636363635,265910.0,267609.0909090909,274045.45454545453,276034.54545454547,277527.2727272727,266402.5,265882.0,262281.7916666667,258606.66666666666,261427.91666666666,261047.125,258882.25,258997.08333333334,266621.0416666667,263240.75,264230.8333333333,264785.1666666667,267967.4583333333
1005,AL,Barbour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167500.0,168000.0,178500.0,177500.0,183947.5,199500.0,199500.0,198500.0,189500.0,189250.0,179700.0,178250.0,177000.0,175000.0,172750.0,172750.0,174000.0,177000.0,173000.0,179700.0,189700.0,189500.0,192200.0,189250.0,179500.0,179900.0,180000.0,169900.0,179500.0,169900.0,172500.0,169900.0,169900.0,177250.0,185500.0,189000.0,184500.0,181950.0,179900.0,194200.0,199000.0,185000.0,187000.0,189900.0,189900.0,189900.0,189900.0,189000.0,179900.0,187500.0,179900.0,179950.0,182000.0,181700.0,179900.0,179900.0,179900.0,179900.0,199000.0,184900.0,197000.0,195000.0,199900.0,184900.0,177400.0,174950.0,175000.0,179900.0,179900.0
1013,AL,Butler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154750.0,154750.0,153200.0,130000.0,130000.0,140000.0,148300.0,155000.0,157450.0,152500.0,149000.0,149000.0,144950.0,144900.0,139900.0,141950.0,147250.0,148250.0,147000.0,135000.0,139900.0,137450.0,141250.0,140000.0,134950.0,140950.0,145000.0,146000.0,147750.0,139900.0,135000.0,135000.0,139000.0,159000.0,152450.0,149000.0,149000.0,152000.0,152450.0,154750.0,152200.0,148500.0,149000.0,149000.0,149000.0,149000.0,149000.0,146950.0,149450.0,149000.0,149000.0,144900.0,141500.0,141500.0,145450.0,139000.0,139900.0,144950.0,146450.0,149000.0,148950.0,142950.0,148000.0,143500.0,139000.0,132400.0,134000.0,123500.0,124450.0,118950.0,112500.0,129450.0,129900.0,129950.0
1015,AL,Calhoun,135620.0,136170.0,131990.0,130490.0,130800.0,130820.0,129120.0,128720.0,127920.0,128030.0,130010.0,127600.0,128020.0,125440.0,126560.0,127820.0,130270.0,128450.0,129050.0,124940.0,127460.0,126450.0,125430.0,122380.0,122540.0,124400.0,125350.0,125350.0,127420.0,124520.0,123200.0,118740.0,116414.0,116780.3,111990.0,116780.0,116250.0,116640.0,119420.0,120724.0,122150.0,120658.0,122990.0,121790.0,120720.0,120670.0,118894.7,119770.0,120720.0,121664.7,121730.0,125900.0,127670.0,130490.0,126740.0,122630.0,121600.0,119590.0,119920.0,118080.0,119490.0,119720.0,120800.0,121610.0,123159.0,124420.0,125762.0,127150.0,125560.0,123400.0,126220.0,124850.0,121920.0,122010.0,123060.0,124850.0,121687.6,122760.0,122337.6,120810.0,120030.0,117500.0,119110.0,116200.0,117820.0,120650.0,124220.0,127180.2,128335.0,127680.0,125850.0,127610.0,112966.66666666667,112941.66666666667,113366.66666666667,113008.33333333333,113050.08333333333,112723.33333333333,113276.16666666667,115012.83333333333,122433.33333333333,116600.0,120100.0,119750.0
1017,AL,Chambers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95250.0,95250.0,88750.0,79900.0,74900.0,72400.0,74900.0,69200.0,79750.0,79750.0,79750.0,88750.0
1019,AL,Cherokee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218500.0,188750.0,176500.0,178250.0,181000.0,191200.0,193475.0,194975.0,200975.0,191825.0,192450.0,185162.5,183750.0,179200.0,179200.0,189162.5,196700.0,187624.0,198162.5,193900.0,188225.0,189000.0,190750.0,183450.0,177224.25,172700.0,167200.0,169925.0,197083.33333333334,196966.66666666666,204883.33333333334,196483.33333333334,205466.66666666666,199600.0,202616.66666666666,202950.0,205600.0,197933.33333333334,194266.66666666666,199433.33333333334,202783.33333333334,203983.33333333334,210300.0,208300.0,201400.0,200083.33333333334,197633.33333333334,208800.0,219900.0,218633.33333333334,206000.0,209816.66666666666,208983.33333333334,213991.66666666666,214133.33333333334,215016.66666666666,217700.0,213983.33333333334
1021,AL,Chilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129900.0,134900.0,129900.0,129500.0,129900.0,136200.0,143450.0,149900.0,145000.0,139900.0,144900.0,146000.0,143450.0,149900.0,159900.0,159900.0,144100.0,141200.0,138894.0,139900.0,137425.0,132875.0,132450.0,134900.0,134900.0,138975.0,135900.0,134249.75,139175.0,142271.5,142275.0,143675.0,142830.0,148587.5,154950.0,154950.0,159900.0,159900.0,152450.0,154950.0
1031,AL,Coffee,185900.0,180000.0,169250.0,165000.0,169000.0,165000.0,163000.0,161000.0,163000.0,159000.0,155000.0,155000.0,151370.0,152985.0,159000.0,158900.0,159900.0,159000.0,165000.0,164900.0,165000.0,165950.0,160000.0,157500.0,159900.0,159900.0,167900.0,170500.0,169500.0,170000.0,168995.0,167997.5,165000.0,165000.0,166625.0,163000.0,159900.0,159000.0,157950.0,157450.0,157000.0,159000.0,159900.0,163970.0,163500.0,164250.0,159500.0,152500.0,153388.5,159250.0,159900.0,163970.0,159950.0,158900.0,155700.0,152700.0,150000.0,150000.0,142250.0,149500.0,154250.0,159500.0,149950.0,160000.0,161500.0,159950.0,149900.0,145000.0,149900.0,149900.0,153150.0,154000.0,154000.0,154000.0,155000.0,155000.0,155000.0,155000.0,154450.0,129450.0,137500.0,134500.0,129950.0,130450.0,133000.0,136812.5,134825.0,128000.0,129475.0,131625.0,133325.0,133250.0,134700.0,134700.0,132500.0,129600.0,132250.0,133875.0,134500.0,136000.0,132500.0,136750.0,131450.0,135000.0
1033,AL,Colbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194900.0,161900.0,163450.0,157450.0,161200.0,148100.0,149900.0,144950.0,151150.0,154923.75,154775.0,146950.0,151450.0,156950.0,158925.0,158925.0,158400.0,166250.0,164900.0,167375.0,164900.0,159925.0,178950.0,183725.0,178950.0,171975.0,172425.0,175862.5,162400.0,160675.0,169175.0,173850.0,182850.0,173225.0,162450.0,160600.0,161700.0,166662.5,166400.0,161400.0,152425.0,144950.0,157000.0,159900.0,159450.0,169450.0,169250.0,169450.0,168950.0,168200.0,165950.0,167950.0,168700.0,174000.0,171500.0,176000.0,184100.0,187450.0,185550.0,173950.0,186450.0,177625.0,173400.0,172225.0,178200.0,171150.0,171200.0,174225.0,192450.0,190000.0,192449.75,170900.0,178897.5
1039,AL,Covington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219750.0,209690.0,219750.0,209950.0,210000.0,199850.0,192500.0,193750.0,190000.0,193750.0,185000.0,185000.0,185000.0,179000.0,195000.0,173900.0,185000.0,185000.0,182450.0,179200.0,185750.0,182450.0,196000.0,189750.0,189500.0,188750.0,182250.0,142793.25,139700.0,128950.0,129125.0,127925.0,132000.0,131975.0,143950.0,136075.0,147475.0,148900.0,152200.0,146350.0,149125.0,144750.0,151000.0,146500.0,133700.0,130950.0,138225.0,132225.0,122150.0,126416.66666666667,131081.66666666666,129381.66666666667,134966.66666666666,133983.33333333334,133200.0,133866.66666666666,134550.0,136650.0,137966.66666666666,140797.5,141915.83333333334,145333.33333333334,149300.0,146700.0,146916.66666666666,146563.33333333334,146830.0,148666.66666666666,145165.0,142915.0,143328.33333333334,138566.66666666666,140133.33333333334,136405.16666666666,131400.0,133833.33333333334,136583.33333333334,131973.0,128500.0,133306.33333333334,140933.33333333334,143614.16666666666,144647.5,139483.33333333334,143666.66666666666,148999.66666666666,146166.66666666666,148214.5
1043,AL,Cullman,143950.0,139900.0,130100.0,141800.0,143900.0,144900.0,141675.0,143800.0,133450.0,133175.0,134900.0,134900.0,132675.0,127150.0,129575.0,131400.0,134900.0,136900.0,133425.0,129950.0,130925.0,129700.0,127425.0,125400.0,126950.0,127400.0,134800.0,134900.0,134900.0,139800.0,144700.0,135675.0,139325.0,136425.0,130175.0,132675.0,129900.0,129900.0,129975.0,128675.0,132425.0,131900.0,134450.0,135150.0,135900.0,139175.0,134425.0,131200.0,129225.0,131950.0,129900.0,129900.0,129450.0,126950.0,128400.0,127900.0,134350.0,131900.0,132925.0,128900.0,137175.0,139450.0,145687.5,152862.5,150150.0,149675.0,149900.0,154900.0,154450.0,154450.0,153950.0,154800.0,154900.0,149900.0,138400.0,144150.0,139900.0,138325.0,137400.0,142400.0,145950.0,152000.0,151250.0,149500.0,155000.0,151725.0,159925.0,169450.0,248125.0,240900.0,237066.66666666666,241950.0,243300.0,240175.0,243650.0,247400.0,246150.0,236400.0,235531.25,231787.5,228287.5,229101.25,235412.5,231700.0
1045,AL,Dale,155900.0,155900.0,154000.0,146950.0,154000.0,153000.0,148450.0,148900.0,139000.0,139900.0,141450.0,141450.0,144000.0,145000.0,145000.0,139900.0,139900.0,136950.0,134900.0,139900.0,134900.0,139900.0,146450.0,139900.0,129900.0,129900.0,142400.0,142750.0,139950.0,141000.0,147000.0,149900.0,144000.0,149900.0,152650.0,157900.0,155900.0,149900.0,149900.0,155900.0,149900.0,149900.0,157900.0,158450.0,145000.0,152900.0,152400.0,149500.0,144000.0,155950.0,159500.0,157200.0,154900.0,156450.0,144800.0,142900.0,136950.0,135900.0,152350.0,160000.0,139950.0,129900.0,142450.0,129700.0,128975.0,129350.0,122400.0,130000.0,129250.0,127450.0,123875.0,121450.0,126700.0,129950.0,129950.0,130862.5,126423.33333333333,127273.33333333333,127216.66666666667,123580.0,121200.0,118866.66666666667,120398.33333333333,123300.0,123698.33333333333,131266.66666666666,132783.33333333334,143902.0,133300.0,127550.0,122733.33333333333,120066.66666666667,114533.33333333333,117616.66666666667,121191.66666666667,121633.33333333333,124266.66666666667,123933.33333333333,124948.33333333333,126883.33333333333,130766.66666666667,129116.66666666667,132600.0,122150.0
1049,AL,DeKalb,164900.0,162400.0,168850.0,155250.0,150950.0,149950.0,152750.0,149900.0,144900.0,140000.0,136900.0,134900.0,129900.0,132450.0,129900.0,129900.0,139900.0,139000.0,129700.0,129500.0,129900.0,115450.0,109950.0,108000.0,110000.0,119500.0,117250.0,114200.0,99900.0,99900.0,103700.0,107000.0,119450.0,122750.0,119900.0,132200.0,129000.0,128450.0,119900.0,119000.0,119450.0,119900.0,124950.0,124950.0,129000.0,145000.0,138950.0,134900.0,139900.0,131450.0,144700.0,134900.0,139900.0,139900.0,139900.0,127300.0,127450.0,127400.0,128800.0,124700.0,129900.0,129900.0,124950.0,128475.0,133225.0,137500.0,143950.0,143350.0,140950.0,142475.0,143900.0,142400.0,141400.0,140400.0,140700.0,138100.0,136000.0,139900.0,139900.0,140950.0,140450.0,134900.0,134900.0,130327.0,137150.0,139450.0,139400.0,138300.0,141925.0,139900.0,144850.0,138500.0,144450.0,146055.0,148950.0,154225.0,142200.0,141500.0,142450.0,147300.0,147900.0,145200.0,144950.0,149925.0
1051,AL,Elmore,189375.0,186175.0,182150.0,184475.0,183675.0,184625.0,183575.0,181612.5,183587.5,179925.0,172262.5,171912.5,174437.5,176450.0,178350.0,174900.0,174865.0,174925.0,178512.5,173787.5,173287.125,172687.5,171241.25,170912.5,172897.625,170705.8,172000.0,171370.0,172780.0,173178.0,169130.0,169100.0,170210.0,168800.0,166770.0,171320.0,169830.0,169530.0,171620.0,170530.0,174740.0,179160.0,183300.0,176200.0,174030.0,175260.0,172610.0,174899.8,174609.9,171830.0,168729.9,170047.0,170459.8,170960.0,170239.8,174320.0,177820.0,178105.0,177060.0,173780.0,177280.0,171980.0,171720.0,174620.0,172900.0,170720.0,173830.0,175010.0,176420.0,177840.0,178520.0,180785.7,178300.0,176370.0,178338.8,177780.0,179330.0,180675.0,176850.0,176780.0,173890.0,173730.0,177190.0,178360.0,182550.0,176240.0,176920.0,178230.0,177479.5,175610.0,176648.4,175229.9,174050.0,174550.0,175270.0,178443.0,178735.1,180163.0,180900.0,189660.0,187230.0,187679.9,184130.0,186296.7
1053,AL,Escambia,127450.0,122500.0,129900.0,124950.0,119900.0,118950.0,118950.0,113450.0,124900.0,124950.0,115000.0,117450.0,119900.0,119900.0,122400.0,129000.0,127950.0,129450.0,128450.0,129450.0,126900.0,119900.0,124900.0,119900.0,119900.0,119000.0,109900.0,119900.0,119900.0,124800.0,119900.0,127900.0,119900.0,119900.0,116700.0,111700.0,109900.0,129000.0,129900.0,129900.0,129450.0,129000.0,119450.0,119000.0,119900.0,110000.0,109500.0,110000.0,111000.0,115000.0,109900.0,110000.0,109450.0,99450.0,99900.0,97500.0,109000.0,99900.0,109000.0,109900.0,114500.0,112200.0,109900.0,109000.0,109000.0,119000.0,119450.0,124450.0,129450.0,120500.0,123450.0,122450.0,127450.0,132400.0,126950.0,132400.0,127450.0,129450.0,129950.0,130450.0,129225.0,129450.0,131500.0,128500.0,126950.0,124000.0,122400.0,116650.0,124883.5,133325.0,133675.0,132450.0,126975.0,127800.0,134975.0,142000.0,142500.0,134675.0,124450.0,126950.0,127850.0,126200.0,127425.0,125000.0
